Food code,Start date,End date,Moisture change,Fat change,Type of fat
56207060,1/1/2009,12/31/2010,0,0,0
56207070,1/1/2009,12/31/2010,0,0,0
56207080,1/1/2009,12/31/2010,-15,0,0
56207100,1/1/2009,12/31/2010,-15,0,0
56207110,1/1/2009,12/31/2010,0,0,0
56207120,1/1/2009,12/31/2010,0,0,0
56207130,1/1/2009,12/31/2010,0,0,0
56207140,1/1/2009,12/31/2010,-15,0,0
56207150,1/1/2009,12/31/2010,0,0,0
56207160,1/1/2009,12/31/2010,0,0,0
56207180,1/1/2009,12/31/2010,0,0,0
56207190,1/1/2009,12/31/2010,-15,0,0
56207200,1/1/2009,12/31/2010,-15,0,0
56207210,1/1/2009,12/31/2010,-15,0,0
56207220,1/1/2009,12/31/2010,-15,0,0
56207230,1/1/2009,12/31/2010,-15,0,0
56207290,1/1/2009,12/31/2010,-15,0,0
56207300,1/1/2009,12/31/2010,-10,0,0
56207310,1/1/2009,12/31/2010,-15,0,0
56207330,1/1/2009,12/31/2010,-10,0,0
56207340,1/1/2009,12/31/2010,-10,0,0
56207350,1/1/2009,12/31/2010,-15,0,0
56207360,1/1/2009,12/31/2010,-15,0,0
56207370,1/1/2009,12/31/2010,-15,0,0
56208500,1/1/2009,12/31/2010,-15,0,0
56208510,1/1/2009,12/31/2010,-15,0,0
56208520,1/1/2009,12/31/2010,-15,0,0
56208530,1/1/2009,12/31/2010,-15,0,0
56208540,1/1/2009,12/31/2010,-15,0,0
56208550,1/1/2009,12/31/2010,-15,0,0
56209000,1/1/2009,12/31/2010,0,0,0
56210000,1/1/2009,12/31/2010,-5,0,0
57000000,1/1/2009,12/31/2010,0,0,0
57000050,1/1/2009,12/31/2010,0,0,0
57000100,1/1/2009,12/31/2010,0,0,0
57100100,1/1/2009,12/31/2010,0,0,0
57100400,1/1/2009,12/31/2010,0,0,0
57100500,1/1/2009,12/31/2010,0,0,0
57101000,1/1/2009,12/31/2010,0,0,0
57101020,1/1/2009,12/31/2010,0,0,0
57102000,1/1/2009,12/31/2010,0,0,0
57103000,1/1/2009,12/31/2010,0,0,0
57103020,1/1/2009,12/31/2010,0,0,0
57103050,1/1/2009,12/31/2010,0,0,0
57103100,1/1/2009,12/31/2010,0,0,0
57103500,1/1/2009,12/31/2010,0,0,0
57104000,1/1/2009,12/31/2010,0,0,0
57106050,1/1/2009,12/31/2010,0,0,0
57106100,1/1/2009,12/31/2010,0,0,0
57106250,1/1/2009,12/31/2010,0,0,0
57106260,1/1/2009,12/31/2010,0,0,0
57106530,1/1/2009,12/31/2010,0,0,0
57107000,1/1/2009,12/31/2010,0,0,0
57110000,1/1/2009,12/31/2010,0,0,0
57111000,1/1/2009,12/31/2010,0,0,0
57117000,1/1/2009,12/31/2010,0,0,0
57117500,1/1/2009,12/31/2010,0,0,0
57119000,1/1/2009,12/31/2010,0,0,0
57120000,1/1/2009,12/31/2010,0,0,0
57123000,1/1/2009,12/31/2010,0,0,0
57124000,1/1/2009,12/31/2010,0,0,0
57124200,1/1/2009,12/31/2010,0,0,0
57124300,1/1/2009,12/31/2010,0,0,0
57125000,1/1/2009,12/31/2010,0,0,0
57125010,1/1/2009,12/31/2010,0,0,0
57125900,1/1/2009,12/31/2010,0,0,0
57126000,1/1/2009,12/31/2010,0,0,0
57126500,1/1/2009,12/31/2010,0,0,0
57127000,1/1/2009,12/31/2010,0,0,0
57128000,1/1/2009,12/31/2010,0,0,0
57128880,1/1/2009,12/31/2010,0,0,0
57130000,1/1/2009,12/31/2010,0,0,0
57131000,1/1/2009,12/31/2010,0,0,0
57132000,1/1/2009,12/31/2010,0,0,0
57134000,1/1/2009,12/31/2010,0,0,0
57134090,1/1/2009,12/31/2010,0,0,0
57135000,1/1/2009,12/31/2010,0,0,0
57137000,1/1/2009,12/31/2010,0,0,0
57138000,1/1/2009,12/31/2010,0,0,0
57139000,1/1/2009,12/31/2010,0,0,0
57143000,1/1/2009,12/31/2010,0,0,0
57143500,1/1/2009,12/31/2010,0,0,0
57144000,1/1/2009,12/31/2010,0,0,0
57148000,1/1/2009,12/31/2010,0,0,0
57148500,1/1/2009,12/31/2010,0,0,0
57151000,1/1/2009,12/31/2010,0,0,0
57152000,1/1/2009,12/31/2010,0,0,0
57160000,1/1/2009,12/31/2010,0,0,0
57201800,1/1/2009,12/31/2010,0,0,0
57201900,1/1/2009,12/31/2010,0,0,0
57206000,1/1/2009,12/31/2010,0,0,0
57206700,1/1/2009,12/31/2010,0,0,0
57206800,1/1/2009,12/31/2010,0,0,0
57207000,1/1/2009,12/31/2010,0,0,0
57208000,1/1/2009,12/31/2010,0,0,0
57209000,1/1/2009,12/31/2010,0,0,0
57211000,1/1/2009,12/31/2010,0,0,0
57212100,1/1/2009,12/31/2010,0,0,0
57213000,1/1/2009,12/31/2010,0,0,0
57213005,1/1/2009,12/31/2010,0,0,0
57213850,1/1/2009,12/31/2010,0,0,0
57213900,1/1/2009,12/31/2010,0,0,0
57214000,1/1/2009,12/31/2010,0,0,0
57214100,1/1/2009,12/31/2010,0,0,0
57215000,1/1/2009,12/31/2010,0,0,0
57216000,1/1/2009,12/31/2010,0,0,0
57218000,1/1/2009,12/31/2010,0,0,0
57219000,1/1/2009,12/31/2010,0,0,0
57221000,1/1/2009,12/31/2010,0,0,0
57221650,1/1/2009,12/31/2010,0,0,0
57221700,1/1/2009,12/31/2010,0,0,0
57221800,1/1/2009,12/31/2010,0,0,0
57221810,1/1/2009,12/31/2010,0,0,0
57223000,1/1/2009,12/31/2010,0,0,0
57224000,1/1/2009,12/31/2010,0,0,0
57227000,1/1/2009,12/31/2010,0,0,0
57228000,1/1/2009,12/31/2010,0,0,0
57229000,1/1/2009,12/31/2010,0,0,0
57229500,1/1/2009,12/31/2010,0,0,0
57230000,1/1/2009,12/31/2010,0,0,0
57231000,1/1/2009,12/31/2010,0,0,0
57231200,1/1/2009,12/31/2010,0,0,0
57231250,1/1/2009,12/31/2010,0,0,0
57237100,1/1/2009,12/31/2010,0,0,0
57237200,1/1/2009,12/31/2010,0,0,0
57237300,1/1/2009,12/31/2010,0,0,0
57238000,1/1/2009,12/31/2010,0,0,0
57239000,1/1/2009,12/31/2010,0,0,0
57239100,1/1/2009,12/31/2010,0,0,0
57240100,1/1/2009,12/31/2010,0,0,0
57241000,1/1/2009,12/31/2010,0,0,0
57241200,1/1/2009,12/31/2010,0,0,0
57243000,1/1/2009,12/31/2010,0,0,0
57243870,1/1/2009,12/31/2010,0,0,0
57244000,1/1/2009,12/31/2010,0,0,0
57245000,1/1/2009,12/31/2010,0,0,0
57301100,1/1/2009,12/31/2010,0,0,0
57301500,1/1/2009,12/31/2010,0,0,0
57301505,1/1/2009,12/31/2010,0,0,0
57301510,1/1/2009,12/31/2010,0,0,0
57301511,1/1/2009,12/31/2010,0,0,0
57301512,1/1/2009,12/31/2010,0,0,0
57301520,1/1/2009,12/31/2010,0,0,0
57301530,1/1/2009,12/31/2010,0,0,0
57302100,1/1/2009,12/31/2010,0,0,0
57303100,1/1/2009,12/31/2010,0,0,0
57304100,1/1/2009,12/31/2010,0,0,0
57305100,1/1/2009,12/31/2010,0,0,0
57305150,1/1/2009,12/31/2010,0,0,0
57305170,1/1/2009,12/31/2010,0,0,0
57305180,1/1/2009,12/31/2010,0,0,0
57305200,1/1/2009,12/31/2010,0,0,0
57305210,1/1/2009,12/31/2010,0,0,0
57305300,1/1/2009,12/31/2010,0,0,0
57305500,1/1/2009,12/31/2010,0,0,0
57305600,1/1/2009,12/31/2010,0,0,0
57306100,1/1/2009,12/31/2010,0,0,0
57306120,1/1/2009,12/31/2010,0,0,0
57306500,1/1/2009,12/31/2010,0,0,0
57306700,1/1/2009,12/31/2010,0,0,0
57306800,1/1/2009,12/31/2010,0,0,0
57307010,1/1/2009,12/31/2010,0,0,0
57307150,1/1/2009,12/31/2010,0,0,0
57307500,1/1/2009,12/31/2010,0,0,0
57307600,1/1/2009,12/31/2010,0,0,0
57308150,1/1/2009,12/31/2010,0,0,0
57308190,1/1/2009,12/31/2010,0,0,0
57308300,1/1/2009,12/31/2010,0,0,0
57308400,1/1/2009,12/31/2010,0,0,0
57308900,1/1/2009,12/31/2010,0,0,0
57309100,1/1/2009,12/31/2010,0,0,0
57311700,1/1/2009,12/31/2010,0,0,0
57316200,1/1/2009,12/31/2010,0,0,0
57316300,1/1/2009,12/31/2010,0,0,0
57316410,1/1/2009,12/31/2010,0,0,0
57316450,1/1/2009,12/31/2010,0,0,0
57316500,1/1/2009,12/31/2010,0,0,0
57316710,1/1/2009,12/31/2010,0,0,0
57316750,1/1/2009,12/31/2010,0,0,0
57318000,1/1/2009,12/31/2010,0,0,0
57319000,1/1/2009,12/31/2010,0,0,0
57319500,1/1/2009,12/31/2010,0,0,0
57320500,1/1/2009,12/31/2010,0,0,0
57321500,1/1/2009,12/31/2010,0,0,0
57321700,1/1/2009,12/31/2010,0,0,0
57321800,1/1/2009,12/31/2010,0,0,0
57322500,1/1/2009,12/31/2010,0,0,0
57323000,1/1/2009,12/31/2010,0,0,0
57323050,1/1/2009,12/31/2010,0,0,0
57325000,1/1/2009,12/31/2010,0,0,0
57327450,1/1/2009,12/31/2010,0,0,0
57327500,1/1/2009,12/31/2010,0,0,0
57328000,1/1/2009,12/31/2010,0,0,0
57329000,1/1/2009,12/31/2010,0,0,0
57330000,1/1/2009,12/31/2010,0,0,0
57330010,1/1/2009,12/31/2010,0,0,0
57331000,1/1/2009,12/31/2010,0,0,0
57332050,1/1/2009,12/31/2010,0,0,0
57332100,1/1/2009,12/31/2010,0,0,0
57335550,1/1/2009,12/31/2010,0,0,0
57336000,1/1/2009,12/31/2010,0,0,0
57337000,1/1/2009,12/31/2010,0,0,0
57339000,1/1/2009,12/31/2010,0,0,0
57339100,1/1/2009,12/31/2010,0,0,0
57339500,1/1/2009,12/31/2010,0,0,0
57340000,1/1/2009,12/31/2010,0,0,0
57341000,1/1/2009,12/31/2010,0,0,0
57341200,1/1/2009,12/31/2010,0,0,0
57342010,1/1/2009,12/31/2010,0,0,0
57344000,1/1/2009,12/31/2010,0,0,0
57344005,1/1/2009,12/31/2010,0,0,0
57344010,1/1/2009,12/31/2010,0,0,0
57344015,1/1/2009,12/31/2010,0,0,0
57344020,1/1/2009,12/31/2010,0,0,0
57344025,1/1/2009,12/31/2010,0,0,0
57346500,1/1/2009,12/31/2010,0,0,0
57347000,1/1/2009,12/31/2010,0,0,0
57348000,1/1/2009,12/31/2010,0,0,0
57349000,1/1/2009,12/31/2010,0,0,0
57349020,1/1/2009,12/31/2010,0,0,0
57355000,1/1/2009,12/31/2010,0,0,0
57401100,1/1/2009,12/31/2010,0,0,0
57403100,1/1/2009,12/31/2010,0,0,0
57404100,1/1/2009,12/31/2010,0,0,0
57404200,1/1/2009,12/31/2010,0,0,0
57406100,1/1/2009,12/31/2010,0,0,0
57406105,1/1/2009,12/31/2010,0,0,0
57407100,1/1/2009,12/31/2010,0,0,0
57407110,1/1/2009,12/31/2010,0,0,0
57408100,1/1/2009,12/31/2010,0,0,0
57409100,1/1/2009,12/31/2010,0,0,0
57410000,1/1/2009,12/31/2010,0,0,0
57411000,1/1/2009,12/31/2010,0,0,0
57412000,1/1/2009,12/31/2010,0,0,0
57413000,1/1/2009,12/31/2010,0,0,0
57416000,1/1/2009,12/31/2010,0,0,0
57416010,1/1/2009,12/31/2010,0,0,0
57417000,1/1/2009,12/31/2010,0,0,0
57418000,1/1/2009,12/31/2010,0,0,0
57419000,1/1/2009,12/31/2010,0,0,0
57601100,1/1/2009,12/31/2010,0,0,0
57602100,1/1/2009,12/31/2010,0,0,0
57602500,1/1/2009,12/31/2010,0,0,0
57603100,1/1/2009,12/31/2010,0,0,0
57603200,1/1/2009,12/31/2010,0,0,0
57604100,1/1/2009,12/31/2010,0,0,0
57801000,1/1/2009,12/31/2010,0,0,0
57803000,1/1/2009,12/31/2010,0,0,0
57804000,1/1/2009,12/31/2010,0,0,0
57805000,1/1/2009,12/31/2010,0,0,0
57805080,1/1/2009,12/31/2010,0,0,0
57805100,1/1/2009,12/31/2010,0,0,0
57805500,1/1/2009,12/31/2010,0,0,0
57806000,1/1/2009,12/31/2010,0,0,0
57806100,1/1/2009,12/31/2010,0,0,0
57806200,1/1/2009,12/31/2010,0,0,0
57807010,1/1/2009,12/31/2010,0,0,0
57820000,1/1/2009,12/31/2010,0,0,0
57820100,1/1/2009,12/31/2010,0,0,0
57822000,1/1/2009,12/31/2010,0,0,0
57823000,1/1/2009,12/31/2010,0,0,0
57824000,1/1/2009,12/31/2010,0,0,0
57824500,1/1/2009,12/31/2010,0,0,0
57830100,1/1/2009,12/31/2010,0,0,0
58100100,1/1/2009,12/31/2010,-4,0,0
58100110,1/1/2009,12/31/2010,0,0,0
58100120,1/1/2009,12/31/2010,0,0,0
58100130,1/1/2009,12/31/2010,-4,0,0
58100140,1/1/2009,12/31/2010,0,0,0
58100150,1/1/2009,12/31/2010,0,0,0
58100155,1/1/2009,12/31/2010,-4,0,0
58100160,1/1/2009,12/31/2010,0,0,0
58100180,1/1/2009,12/31/2010,-4,0,0
58100200,1/1/2009,12/31/2010,0,0,0
58100210,1/1/2009,12/31/2010,-4,0,0
58100220,1/1/2009,12/31/2010,-4,0,0
58100230,1/1/2009,12/31/2010,-4,0,0
58100240,1/1/2009,12/31/2010,0,0,0
58100245,1/1/2009,12/31/2010,-4,0,0
58100250,1/1/2009,12/31/2010,-4,0,0
58100255,1/1/2009,12/31/2010,-4,0,0
58100300,1/1/2009,12/31/2010,-4,0,0
58100310,1/1/2009,12/31/2010,0,0,0
58100320,1/1/2009,12/31/2010,0,0,0
58100330,1/1/2009,12/31/2010,-4,0,0
58100340,1/1/2009,12/31/2010,0,0,0
58100350,1/1/2009,12/31/2010,0,0,0
58100360,1/1/2009,12/31/2010,-16,0,0
58100370,1/1/2009,12/31/2010,-16,0,0
58100400,1/1/2009,12/31/2010,-10,0,0
58100410,1/1/2009,12/31/2010,0,0,0
58100510,1/1/2009,12/31/2010,-10,0,0
58100520,1/1/2009,12/31/2010,-10,0,0
58100530,1/1/2009,12/31/2010,-10,0,0
58100560,1/1/2009,12/31/2010,-10,0,0
58100600,1/1/2009,12/31/2010,-10,0,0
58100610,1/1/2009,12/31/2010,-10,0,0
58100620,1/1/2009,12/31/2010,-10,0,0
58100630,1/1/2009,12/31/2010,-10,0,0
58100710,1/1/2009,12/31/2010,-10,0,0
58100720,1/1/2009,12/31/2010,-10,0,0
58100800,1/1/2009,12/31/2010,-10,0,0
58100900,1/1/2009,12/31/2010,-10,0,0
58101200,1/1/2009,12/31/2010,-5,0,0
58101230,1/1/2009,12/31/2010,-5,0,0
58101240,1/1/2009,12/31/2010,-5,0,0
58101300,1/1/2009,12/31/2010,0,0,0
58101310,1/1/2009,12/31/2010,0,0,0
58101320,1/1/2009,12/31/2010,0,0,0
58101350,1/1/2009,12/31/2010,0,0,0
58101400,1/1/2009,12/31/2010,0,0,0
58101450,1/1/2009,12/31/2010,0,0,0
58101460,1/1/2009,12/31/2010,0,0,0
58101510,1/1/2009,12/31/2010,0,0,0
58101520,1/1/2009,12/31/2010,0,0,0
58101530,1/1/2009,12/31/2010,0,0,0
58101540,1/1/2009,12/31/2010,0,0,0
58101600,1/1/2009,12/31/2010,0,0,0
58101610,1/1/2009,12/31/2010,0,0,0
58101615,1/1/2009,12/31/2010,0,0,0
58101710,1/1/2009,12/31/2010,0,0,0
58101720,1/1/2009,12/31/2010,0,0,0
58101730,1/1/2009,12/31/2010,0,0,0
58101740,1/1/2009,12/31/2010,0,0,0
58101741,1/1/2009,12/31/2010,0,0,0
58101742,1/1/2009,12/31/2010,0,0,0
58101800,1/1/2009,12/31/2010,-9,0,0
58101820,1/1/2009,12/31/2010,0,0,0
58101830,1/1/2009,12/31/2010,0,0,0
58101910,1/1/2009,12/31/2010,0,0,0
58101930,1/1/2009,12/31/2010,0,0,0
58101940,1/1/2009,12/31/2010,0,0,0
58103120,1/1/2009,12/31/2010,5.9,0,0
58103130,1/1/2009,12/31/2010,5.9,0,0
58103200,1/1/2009,12/31/2010,0,0,0
58103210,1/1/2009,12/31/2010,-15,0,0
58103250,1/1/2009,12/31/2010,10,0,0
58103310,1/1/2009,12/31/2010,-10,0,0
58104080,1/1/2009,12/31/2010,0,0,0
58104090,1/1/2009,12/31/2010,0,0,0
58104100,1/1/2009,12/31/2010,0,0,0
58104110,1/1/2009,12/31/2010,0,0,0
58104120,1/1/2009,12/31/2010,0,0,0
58104130,1/1/2009,12/31/2010,0,0,0
58104140,1/1/2009,12/31/2010,0,0,0
58104160,1/1/2009,12/31/2010,0,0,0
58104180,1/1/2009,12/31/2010,0,0,0
58104250,1/1/2009,12/31/2010,0,0,0
58104260,1/1/2009,12/31/2010,0,0,0
58104280,1/1/2009,12/31/2010,0,0,0
58104290,1/1/2009,12/31/2010,0,0,0
58104310,1/1/2009,12/31/2010,0,0,0
58104320,1/1/2009,12/31/2010,0,0,0
58104340,1/1/2009,12/31/2010,0,0,0
58104450,1/1/2009,12/31/2010,0,0,0
58104490,1/1/2009,12/31/2010,0,0,0
58104500,1/1/2009,12/31/2010,0,0,0
58104510,1/1/2009,12/31/2010,0,0,0
58104520,1/1/2009,12/31/2010,0,0,0
58104530,1/1/2009,12/31/2010,0,0,0
58104550,1/1/2009,12/31/2010,0,0,0
58104600,1/1/2009,12/31/2010,0,0,0
58104710,1/1/2009,12/31/2010,0,0,0
58104730,1/1/2009,12/31/2010,0,0,0
58104740,1/1/2009,12/31/2010,0,0,0
58104820,1/1/2009,12/31/2010,0,0,0
58104830,1/1/2009,12/31/2010,0,0,0
58105000,1/1/2009,12/31/2010,-10,0,0
58105050,1/1/2009,12/31/2010,0,0,0
58105100,1/1/2009,12/31/2010,-16,0,0
58105105,1/1/2009,12/31/2010,-16,0,0
58105110,1/1/2009,12/31/2010,-16,0,0
58106200,1/1/2009,12/31/2010,0,0,0
58106205,1/1/2009,12/31/2010,0,0,0
58106210,1/1/2009,12/31/2010,0,0,0
58106220,1/1/2009,12/31/2010,0,0,0
58106225,1/1/2009,12/31/2010,0,0,0
58106230,1/1/2009,12/31/2010,0,0,0
58106240,1/1/2009,12/31/2010,0,0,0
58106250,1/1/2009,12/31/2010,0,0,0
58106255,1/1/2009,12/31/2010,0,0,0
58106260,1/1/2009,12/31/2010,0,0,0
58106300,1/1/2009,12/31/2010,0,0,0
58106305,1/1/2009,12/31/2010,0,0,0
58106310,1/1/2009,12/31/2010,0,0,0
58106320,1/1/2009,12/31/2010,0,0,0
58106325,1/1/2009,12/31/2010,0,0,0
58106330,1/1/2009,12/31/2010,0,0,0
58106340,1/1/2009,12/31/2010,0,0,0
58106345,1/1/2009,12/31/2010,0,0,0
58106347,1/1/2009,12/31/2010,0,0,0
58106350,1/1/2009,12/31/2010,0,0,0
58106357,1/1/2009,12/31/2010,0,0,0
58106358,1/1/2009,12/31/2010,0,0,0
58106359,1/1/2009,12/31/2010,0,0,0
58106360,1/1/2009,12/31/2010,0,0,0
58106410,1/1/2009,12/31/2010,0,0,0
58106411,1/1/2009,12/31/2010,0,0,0
58106412,1/1/2009,12/31/2010,0,0,0
58106413,1/1/2009,12/31/2010,0,0,0
58106440,1/1/2009,12/31/2010,0,0,0
58106441,1/1/2009,12/31/2010,0,0,0
58106442,1/1/2009,12/31/2010,0,0,0
58106443,1/1/2009,12/31/2010,0,0,0
58106460,1/1/2009,12/31/2010,0,0,0
58106461,1/1/2009,12/31/2010,0,0,0
58106462,1/1/2009,12/31/2010,0,0,0
58106463,1/1/2009,12/31/2010,0,0,0
58106500,1/1/2009,12/31/2010,0,0,0
58106505,1/1/2009,12/31/2010,0,0,0
58106540,1/1/2009,12/31/2010,0,0,0
58106550,1/1/2009,12/31/2010,0,0,0
58106555,1/1/2009,12/31/2010,0,0,0
58106560,1/1/2009,12/31/2010,0,0,0
58106610,1/1/2009,12/31/2010,0,0,0
58106620,1/1/2009,12/31/2010,0,0,0
58106625,1/1/2009,12/31/2010,0,0,0
58106630,1/1/2009,12/31/2010,0,0,0
58106640,1/1/2009,12/31/2010,0,0,0
58106650,1/1/2009,12/31/2010,0,0,0
58106655,1/1/2009,12/31/2010,0,0,0
58106660,1/1/2009,12/31/2010,0,0,0
58106700,1/1/2009,12/31/2010,0,0,0
58106705,1/1/2009,12/31/2010,0,0,0
58106710,1/1/2009,12/31/2010,0,0,0
58106720,1/1/2009,12/31/2010,0,0,0
58106725,1/1/2009,12/31/2010,0,0,0
58106730,1/1/2009,12/31/2010,0,0,0
58106733,1/1/2009,12/31/2010,0,0,0
58106734,1/1/2009,12/31/2010,0,0,0
58106735,1/1/2009,12/31/2010,0,0,0
58106736,1/1/2009,12/31/2010,0,0,0
58106737,1/1/2009,12/31/2010,0,0,0
58106738,1/1/2009,12/31/2010,0,0,0
58106740,1/1/2009,12/31/2010,0,0,0
58106750,1/1/2009,12/31/2010,0,0,0
58106755,1/1/2009,12/31/2010,0,0,0
58106760,1/1/2009,12/31/2010,0,0,0
58106780,1/1/2009,12/31/2010,0,0,0
58106810,1/1/2009,12/31/2010,0,0,0
58106820,1/1/2009,12/31/2010,0,0,0
58106825,1/1/2009,12/31/2010,0,0,0
58106830,1/1/2009,12/31/2010,0,0,0
58106900,1/1/2009,12/31/2010,0,0,0
58106910,1/1/2009,12/31/2010,0,0,0
58106915,1/1/2009,12/31/2010,0,0,0
58106920,1/1/2009,12/31/2010,0,0,0
58107030,1/1/2009,12/31/2010,0,0,0
58107050,1/1/2009,12/31/2010,-25,0,0
58107060,1/1/2009,12/31/2010,0,0,0
58107100,1/1/2009,12/31/2010,-25,0,0
58107210,1/1/2009,12/31/2010,0,0,0
58107220,1/1/2009,12/31/2010,-25,0,0
58107225,1/1/2009,12/31/2010,0,0,0
58107230,1/1/2009,12/31/2010,-25,0,0
58108000,1/1/2009,12/31/2010,-20,0,0
58108010,1/1/2009,12/31/2010,-20,0,0
58108030,1/1/2009,12/31/2010,-10,10,4616
58108040,1/1/2009,12/31/2010,-10,10,4616
58108050,1/1/2009,12/31/2010,-25,0,0
58109000,1/1/2009,12/31/2010,-25,0,0
58109010,1/1/2009,12/31/2010,-25,0,0
58110110,1/1/2009,12/31/2010,-2,8,4616
58110120,1/1/2009,12/31/2010,-2,8,4616
58110130,1/1/2009,12/31/2010,-2,8,4616
58110170,1/1/2009,12/31/2010,-2,8,4616
58110200,1/1/2009,12/31/2010,0,0,0
58111110,1/1/2009,12/31/2010,-13,3,4616
58111120,1/1/2009,12/31/2010,-10,5,4616
58111200,1/1/2009,12/31/2010,-26,2,4616
58112110,1/1/2009,12/31/2010,0,0,0
58112510,1/1/2009,12/31/2010,20,0,0
58115110,1/1/2009,12/31/2010,-20.5,0,0
58115150,1/1/2009,12/31/2010,-14.5,0,0
58115210,1/1/2009,12/31/2010,-15,0,0
58116110,1/1/2009,12/31/2010,-15,0,0
58116115,1/1/2009,12/31/2010,-10,0,0
58116120,1/1/2009,12/31/2010,-10,0,0
58116130,1/1/2009,12/31/2010,-10,0,0
58116210,1/1/2009,12/31/2010,-31.4,0,0
58116310,1/1/2009,12/31/2010,-10,0,0
58117110,1/1/2009,12/31/2010,-57,0,0
58117210,1/1/2009,12/31/2010,-43,0,0
58117310,1/1/2009,12/31/2010,-16.1,0,0
58117410,1/1/2009,12/31/2010,-35.5,0,0
58117510,1/1/2009,12/31/2010,-12.5,0,0
58118110,1/1/2009,12/31/2010,-10,0,0
58118210,1/1/2009,12/31/2010,-10,0,0
58120110,1/1/2009,12/31/2010,-10,0,0
58120120,1/1/2009,12/31/2010,-5,0,0
58121510,1/1/2009,12/31/2010,-3.7,0,0
58121610,1/1/2009,12/31/2010,30,0,0
58122210,1/1/2009,12/31/2010,0,0,0
58122220,1/1/2009,12/31/2010,50,0,0
58122250,1/1/2009,12/31/2010,0,10,4001
58122310,1/1/2009,12/31/2010,-10,0,0
58122320,1/1/2009,12/31/2010,-10,0,0
58122330,1/1/2009,12/31/2010,-10,0,0
58123110,1/1/2009,12/31/2010,-7,0,0
58123120,1/1/2009,12/31/2010,-8,0,0
58124210,1/1/2009,12/31/2010,-7,0,0
58124250,1/1/2009,12/31/2010,-10,0,0
58124500,1/1/2009,12/31/2010,0,15,82101000
58125110,1/1/2009,12/31/2010,-11,0,0
58125120,1/1/2009,12/31/2010,-11,0,0
58125180,1/1/2009,12/31/2010,-11,0,0
58126000,1/1/2009,12/31/2010,-12,0,0
58126110,1/1/2009,12/31/2010,-3.8,0,0
58126120,1/1/2009,12/31/2010,-2.4,0,0
58126130,1/1/2009,12/31/2010,0,0,0
58126140,1/1/2009,12/31/2010,-3.8,0,0
58126150,1/1/2009,12/31/2010,0,0,0
58126170,1/1/2009,12/31/2010,-3.8,0,0
58126180,1/1/2009,12/31/2010,-3.8,0,0
58126270,1/1/2009,12/31/2010,0,0,0
58126280,1/1/2009,12/31/2010,0,0,0
58126290,1/1/2009,12/31/2010,0,0,0
58126300,1/1/2009,12/31/2010,0,0,0
58126310,1/1/2009,12/31/2010,-2.4,0,0
58126400,1/1/2009,12/31/2010,0,0,0
58126410,1/1/2009,12/31/2010,0,0,0
58127110,1/1/2009,12/31/2010,-18,0,0
58127150,1/1/2009,12/31/2010,0,0,0
58127200,1/1/2009,12/31/2010,0,0,0
58127210,1/1/2009,12/31/2010,0,0,0
58127220,1/1/2009,12/31/2010,0,0,0
58127270,1/1/2009,12/31/2010,0,0,0
58127290,1/1/2009,12/31/2010,0,0,0
58127310,1/1/2009,12/31/2010,0,0,0
58127330,1/1/2009,12/31/2010,0,0,0
58127350,1/1/2009,12/31/2010,0,0,0
58127500,1/1/2009,12/31/2010,0,0,0
58128000,1/1/2009,12/31/2010,0,0,0
58128110,1/1/2009,12/31/2010,-25,0,0
58128120,1/1/2009,12/31/2010,0,2.5,4542
58128210,1/1/2009,12/31/2010,0,0,0
58128220,1/1/2009,12/31/2010,0,2.5,4542
58128250,1/1/2009,12/31/2010,0,2.5,4542
58130011,1/1/2009,12/31/2010,-12,0,0
58130013,1/1/2009,12/31/2010,0,0,0
58130020,1/1/2009,12/31/2010,-12,0,0
58130140,1/1/2009,12/31/2010,-12,0,0
58130150,1/1/2009,12/31/2010,-12,0,0
58130310,1/1/2009,12/31/2010,-12,0,0
58130320,1/1/2009,12/31/2010,-12,0,0
58130610,1/1/2009,12/31/2010,-12,0,0
58130810,1/1/2009,12/31/2010,-12,0,0
58130910,1/1/2009,12/31/2010,-12,0,0
58130950,1/1/2009,12/31/2010,-12,0,0
58131100,1/1/2009,12/31/2010,30,0,0
58131110,1/1/2009,12/31/2010,13.7,0,0
58131120,1/1/2009,12/31/2010,13.7,0,0
58131310,1/1/2009,12/31/2010,30,0,0
58131320,1/1/2009,12/31/2010,13.7,0,0
58131323,1/1/2009,12/31/2010,0,0,0
58131330,1/1/2009,12/31/2010,13.7,0,0
58131510,1/1/2009,12/31/2010,30,0,0
58131520,1/1/2009,12/31/2010,13.7,0,0
58131523,1/1/2009,12/31/2010,0,0,0
58131530,1/1/2009,12/31/2010,13.7,0,0
58131535,1/1/2009,12/31/2010,13.7,0,0
58131590,1/1/2009,12/31/2010,30,0,0
58131600,1/1/2009,12/31/2010,13.7,0,0
58131610,1/1/2009,12/31/2010,13.7,0,0
58132110,1/1/2009,12/31/2010,0,0,0
58132113,1/1/2009,12/31/2010,0,0,0
58132310,1/1/2009,12/31/2010,0,0,0
58132313,1/1/2009,12/31/2010,0,0,0
58132340,1/1/2009,12/31/2010,0,0,0
58132350,1/1/2009,12/31/2010,0,0,0
58132360,1/1/2009,12/31/2010,0,0,0
58132450,1/1/2009,12/31/2010,0,0,0
58132460,1/1/2009,12/31/2010,0,0,0
58132710,1/1/2009,12/31/2010,0,0,0
