Food code,Start date,End date,Seq num,SR code,SR description,Amount,Measure,Portion code,Retention code,Flag,Weight
11121210,01-Jan-13,31-Dec-14,3,1003,"Butter oil, anhydrous",2.5,GM,0,0,0,2.5
11121300,01-Jan-13,31-Dec-14,1,1092,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",1,,62419,0,0,23
11121300,01-Jan-13,31-Dec-14,2,14411,"Beverages, water, tap, drinking",1,C,10205,0,0,237
11210050,01-Jan-13,31-Dec-14,1,1096,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",100,GM,0,0,0,100
11211050,01-Jan-13,31-Dec-14,1,1096,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",100,GM,0,0,0,100
11211400,01-Jan-13,31-Dec-14,1,1097,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",100,GM,0,0,0,100
11211400,01-Jan-13,31-Dec-14,2,1003,"Butter oil, anhydrous",1.8,GM,0,0,0,1.8
11212050,01-Jan-13,31-Dec-14,1,1097,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",100,GM,0,0,0,100
11220000,01-Jan-13,31-Dec-14,1,1095,"Milk, canned, condensed, sweetened",100,GM,0,0,0,100
11320000,01-Jan-13,31-Dec-14,1,16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",100,GM,0,0,0,100
11320100,01-Jan-13,31-Dec-14,1,16225,"Soymilk, original and vanilla, light, with added calcium, vitamins A and D",100,GM,0,0,0,100
11320200,01-Jan-13,31-Dec-14,1,16230,"Soymilk (all flavors), nonfat, with added calcium, vitamins A and D",100,GM,0,0,0,100
11321000,01-Jan-13,31-Dec-14,1,16168,"Soymilk, chocolate, with added calcium, vitamins A and D",95,GM,0,0,0,95
11321000,01-Jan-13,31-Dec-14,2,16166,"Soymilk, chocolate, unfortified",5,GM,0,0,0,5
11321100,01-Jan-13,31-Dec-14,1,16227,"Soymilk, chocolate and other flavors, light, with added calcium, vitamins A and D",100,GM,0,0,0,100
11321200,01-Jan-13,31-Dec-14,1,16231,"Soymilk, chocolate, nonfat, with added calcium, vitamins A and D",100,GM,0,0,0,100
11340000,01-Jan-13,31-Dec-14,1,43543,"Milk, imitation, non-soy",100,GM,0,0,0,100
11350000,01-Jan-13,31-Dec-14,1,14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",100,GM,0,0,0,100
11350010,01-Jan-13,31-Dec-14,1,14054,"Beverages, almond milk, chocolate, ready-to-drink",100,GM,0,0,0,100
11350020,01-Jan-13,31-Dec-14,1,14091,"Beverages, almond milk, unsweetened, shelf stable",100,GM,0,0,0,100
11350030,01-Jan-13,31-Dec-14,1,14092,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",100,GM,0,0,0,100
11360000,01-Jan-13,31-Dec-14,1,14639,"Beverages, rice milk, unsweetened",100,GM,0,0,0,100
11370000,01-Jan-13,31-Dec-14,1,14171,"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",100,GM,0,0,0,100
11410000,01-Jan-13,31-Dec-14,1,1120,"Yogurt, fruit, low fat, 9 grams protein per 8 ounce",50,GM,0,0,0,50
11410000,01-Jan-13,31-Dec-14,2,1216,"Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D",50,GM,0,0,0,50
11411010,01-Jan-13,31-Dec-14,1,1117,"Yogurt, plain, low fat, 12 grams protein per 8 ounce",100,GM,0,0,0,100
11411100,01-Jan-13,31-Dec-14,1,1116,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",100,GM,0,0,0,100
11411200,01-Jan-13,31-Dec-14,1,1117,"Yogurt, plain, low fat, 12 grams protein per 8 ounce",100,GM,0,0,0,100
11411300,01-Jan-13,31-Dec-14,1,1118,"Yogurt, plain, skim milk, 13 grams protein per 8 ounce",100,GM,0,0,0,100
11411400,01-Jan-13,31-Dec-14,1,1293,"Yogurt, Greek, plain, whole milk",10,GM,0,0,0,10
11411410,01-Jan-13,31-Dec-14,1,1287,"Yogurt, Greek, plain, lowfat",100,GM,0,0,0,100
11411420,01-Jan-13,31-Dec-14,1,1256,"Yogurt, Greek, plain, nonfat",100,GM,0,0,0,100
11420000,01-Jan-13,31-Dec-14,1,1119,"Yogurt, vanilla, low fat, 11 grams protein per 8 ounce",50,GM,0,0,0,50
11420000,01-Jan-13,31-Dec-14,2,1220,"Yogurt, vanilla, low fat, 11 grams protein per 8 ounce, fortified with vitamin D",50,GM,0,0,0,50
11421000,01-Jan-13,31-Dec-14,1,1119,"Yogurt, vanilla, low fat, 11 grams protein per 8 ounce",52,GM,0,0,0,52
11421000,01-Jan-13,31-Dec-14,2,1003,"Butter oil, anhydrous",2,GM,0,0,0,2
11421000,01-Jan-13,31-Dec-14,3,1220,"Yogurt, vanilla, low fat, 11 grams protein per 8 ounce, fortified with vitamin D",50,GM,0,0,0,50
11422000,01-Jan-13,31-Dec-14,1,1119,"Yogurt, vanilla, low fat, 11 grams protein per 8 ounce",50,GM,0,0,0,50
11422000,01-Jan-13,31-Dec-14,2,1220,"Yogurt, vanilla, low fat, 11 grams protein per 8 ounce, fortified with vitamin D",50,GM,0,0,0,50
11422100,01-Jan-13,31-Dec-14,1,1231,"Yogurt, vanilla flavor, lowfat milk, sweetened with low calorie sweetener",100,GM,0,0,0,100
11423000,01-Jan-13,31-Dec-14,1,1295,"Yogurt, vanilla, non-fat",100,GM,0,0,0,100
11424000,01-Jan-13,31-Dec-14,1,1184,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",50,GM,0,0,0,50
11424000,01-Jan-13,31-Dec-14,2,1221,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener, fortified with vitamin D",50,GM,0,0,0,50
11424500,01-Jan-13,31-Dec-14,1,1297,"Yogurt, Greek, vanilla, lowfat",97,GM,0,0,0,97
11424500,01-Jan-13,31-Dec-14,2,1003,"Butter oil, anhydrous",3,GM,0,0,0,3
11424510,01-Jan-13,31-Dec-14,1,1297,"Yogurt, Greek, vanilla, lowfat",100,GM,0,0,0,100
11424520,01-Jan-13,31-Dec-14,1,1286,"Yogurt, Greek, vanilla, nonfat",100,GM,0,0,0,100
11425000,01-Jan-13,31-Dec-14,1,1222,"Yogurt, chocolate, nonfat milk, fortified with vitamin D",100,GM,0,0,0,100
11426000,01-Jan-13,31-Dec-14,1,1187,"Yogurt, chocolate, nonfat milk",53.3,GM,0,0,0,53.3
11426000,01-Jan-13,31-Dec-14,2,1003,"Butter oil, anhydrous",3.3,GM,0,0,0,3.3
11426000,01-Jan-13,31-Dec-14,3,1222,"Yogurt, chocolate, nonfat milk, fortified with vitamin D",50,GM,0,0,0,50
11427000,01-Jan-13,31-Dec-14,1,1187,"Yogurt, chocolate, nonfat milk",50,GM,0,0,0,50
11427000,01-Jan-13,31-Dec-14,2,1222,"Yogurt, chocolate, nonfat milk, fortified with vitamin D",50,GM,0,0,0,50
11428000,01-Jan-13,31-Dec-14,1,1286,"Yogurt, Greek, vanilla, nonfat",99,GM,0,0,0,99
11428000,01-Jan-13,31-Dec-14,2,19165,"Cocoa, dry powder, unsweetened",1,GM,0,0,0,1
11430000,01-Jan-13,31-Dec-14,1,1121,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",50,GM,0,0,0,50
11430000,01-Jan-13,31-Dec-14,2,1217,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",50,GM,0,0,0,50
11431000,01-Jan-13,31-Dec-14,1,1121,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",51.1,GM,0,0,0,51.1
11431000,01-Jan-13,31-Dec-14,2,1003,"Butter oil, anhydrous",2.2,GM,0,0,0,2.2
11431000,01-Jan-13,31-Dec-14,3,1217,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",48.9,GM,0,0,0,48.9
11432000,01-Jan-13,31-Dec-14,1,1121,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",50,GM,0,0,0,50
11432000,01-Jan-13,31-Dec-14,2,1217,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",50,GM,0,0,0,50
11432500,01-Jan-13,31-Dec-14,1,1203,"Yogurt, fruit, lowfat, with low calorie sweetener",50,GM,0,0,0,50
11432500,01-Jan-13,31-Dec-14,2,1219,"Yogurt, fruit, lowfat, with low calorie sweetener, fortified with vitamin D",50,GM,0,0,0,50
11433000,01-Jan-13,31-Dec-14,1,43261,"Yogurt, fruit variety, nonfat",50,GM,0,0,0,50
11433000,01-Jan-13,31-Dec-14,2,1218,"Yogurt, fruit variety, nonfat, fortified with vitamin D",50,GM,0,0,0,50
11433500,01-Jan-13,31-Dec-14,1,1118,"Yogurt, plain, skim milk, 13 grams protein per 8 ounce",37.5,GM,0,0,0,37.5
11433500,01-Jan-13,31-Dec-14,2,9318,"Strawberries, frozen, unsweetened",25,GM,0,0,0,25
11433500,01-Jan-13,31-Dec-14,3,1221,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener, fortified with vitamin D",62.5,GM,0,0,0,62.5
11434000,01-Jan-13,31-Dec-14,1,1294,"Yogurt, Greek, fruit, whole milk",100,GM,0,0,0,100
11434010,01-Jan-13,31-Dec-14,1,1284,"Yogurt, Greek, strawberry, lowfat",100,GM,0,0,0,100
11434020,01-Jan-13,31-Dec-14,1,1285,"Yogurt, Greek, strawberry, nonfat",100,GM,0,0,0,100
11446000,01-Jan-13,31-Dec-14,1,21463,"Yogurt parfait, lowfat, with fruit and granola",100,GM,0,0,0,100
11459990,01-Jan-13,31-Dec-14,1,11460170,"Yogurt, frozen, flavors other than chocolate, lowfat milk",100,GM,0,0,0,100
11460000,01-Jan-13,31-Dec-14,1,42187,"Frozen yogurts, flavors other than chocolate",100,GM,0,0,0,100
11460100,01-Jan-13,31-Dec-14,1,42186,"Frozen yogurts, chocolate",100,GM,0,0,0,100
11460150,01-Jan-13,31-Dec-14,1,11460170,"Yogurt, frozen, flavors other than chocolate, lowfat milk",100,GM,0,0,0,100
11460160,01-Jan-13,31-Dec-14,1,1117,"Yogurt, plain, low fat, 12 grams protein per 8 ounce",81.8,GM,0,0,0,81.8
11460160,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",13,GM,0,0,0,13
11460160,01-Jan-13,31-Dec-14,3,19166,"Cocoa, dry powder, unsweetened, processed with alkali",5.2,GM,0,0,0,5.2
11460170,01-Jan-13,31-Dec-14,1,1298,"Yogurt, frozen, flavors other than chocolate, lowfat",100,GM,0,0,0,100
11460190,01-Jan-13,31-Dec-14,1,1118,"Yogurt, plain, skim milk, 13 grams protein per 8 ounce",44,GM,0,0,0,44
11460190,01-Jan-13,31-Dec-14,2,19335,"Sugars, granulated",13,GM,0,0,0,13
11460190,01-Jan-13,31-Dec-14,3,42185,"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",44,GM,0,0,0,44
11460200,01-Jan-13,31-Dec-14,1,42185,"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",100,GM,0,0,0,100
11460250,01-Jan-13,31-Dec-14,1,19088,"Ice creams, vanilla, light",70,GM,0,0,0,70
11460250,01-Jan-13,31-Dec-14,2,19263,"Frozen novelties, fruit and juice bars",30,GM,0,0,0,30
11460300,01-Jan-13,31-Dec-14,1,1235,"Yogurt, frozen, flavors not chocolate, nonfat milk, with low-calorie sweetener",100,GM,0,0,0,100
11460400,01-Jan-13,31-Dec-14,1,42185,"Frozen yogurts, chocolate, nonfat milk, sweetened without sugar",100,GM,0,0,0,100
11460410,01-Jan-13,31-Dec-14,1,1235,"Yogurt, frozen, flavors not chocolate, nonfat milk, with low-calorie sweetener",100,GM,0,0,0,100
11460420,01-Jan-13,31-Dec-14,1,42187,"Frozen yogurts, flavors other than chocolate",100,GM,0,0,0,100
11460430,01-Jan-13,31-Dec-14,1,42186,"Frozen yogurts, chocolate",100,GM,0,0,0,100
11460440,01-Jan-13,31-Dec-14,1,42187,"Frozen yogurts, flavors other than chocolate",100,GM,0,0,0,100
11461000,01-Jan-13,31-Dec-14,1,19293,"Frozen yogurts, vanilla, soft-serve",77.6,GM,0,0,0,77.6
11461000,01-Jan-13,31-Dec-14,2,4659,"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings",11.9,GM,0,0,0,11.9
11461000,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",9.8,GM,0,0,0,9.8
11461000,01-Jan-13,31-Dec-14,4,19860,"Cocoa, dry powder, hi-fat or breakfast, processed with alkali",0.7,GM,0,0,0,0.7
11461200,01-Jan-13,31-Dec-14,1,19293,"Frozen yogurts, vanilla, soft-serve",77.6,GM,0,0,0,77.6
11461200,01-Jan-13,31-Dec-14,2,20481,"Wheat flour, white, all-purpose, unenriched",15.5,GM,0,0,0,15.5
11461200,01-Jan-13,31-Dec-14,3,19335,"Sugars, granulated",7.6,GM,0,0,0,7.6
11461200,01-Jan-13,31-Dec-14,4,4651,"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor",0.7,GM,0,0,0,0.7
11461250,01-Jan-13,31-Dec-14,1,18272,"Ice cream cones, sugar, rolled-type",1,,60589,0,0,10
11461250,01-Jan-13,31-Dec-14,2,19293,"Frozen yogurts, vanilla, soft-serve",1,,62948,0,0,72
11461250,01-Jan-13,31-Dec-14,3,19078,"Baking chocolate, unsweetened, squares",7.1,GM,0,0,0,7.1
11461260,01-Jan-13,31-Dec-14,1,18272,"Ice cream cones, sugar, rolled-type",1,,60589,0,0,10
11461260,01-Jan-13,31-Dec-14,2,19293,"Frozen yogurts, vanilla, soft-serve",1,,62948,0,0,72
11461270,01-Jan-13,31-Dec-14,1,1117,"Yogurt, plain, low fat, 12 grams protein per 8 ounce",75.3,GM,0,0,0,75.3
11461270,01-Jan-13,31-Dec-14,2,18271,"Ice cream cones, cake or wafer-type",4.7,GM,0,0,0,4.7
11461280,01-Jan-13,31-Dec-14,1,18271,"Ice cream cones, cake or wafer-type",4.7,GM,0,0,0,4.7
11461280,01-Jan-13,31-Dec-14,2,11460160,"Yogurt, frozen, chocolate, lowfat milk",75.3,GM,0,0,0,75.3
11480010,01-Jan-13,31-Dec-14,1,1116,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",100,GM,0,0,0,100
11480020,01-Jan-13,31-Dec-14,1,3956,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added DHA fortified",100,GM,0,0,0,100
11480030,01-Jan-13,31-Dec-14,1,3965,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added iron fortified",100,GM,0,0,0,100
11480040,01-Jan-13,31-Dec-14,1,3956,"Babyfood, yogurt, whole milk, with fruit, multigrain cereal and added DHA fortified",100,GM,0,0,0,100
11511000,01-Jan-13,31-Dec-14,1,1292,"Milk, chocolate, fat free, with added vitamin A and vitamin D",100,GM,0,0,0,100
11511100,01-Jan-13,31-Dec-14,1,1102,"Milk, chocolate, fluid, commercial, whole, with added vitamin A and vitamin D",100,GM,0,0,0,100
11511200,01-Jan-13,31-Dec-14,1,1103,"Milk, chocolate, fluid, commercial, reduced fat, with added vitamin A and vitamin D",100,GM,0,0,0,100
11511300,01-Jan-13,31-Dec-14,1,1292,"Milk, chocolate, fat free, with added vitamin A and vitamin D",100,GM,0,0,0,100
11511400,01-Jan-13,31-Dec-14,1,1104,"Milk, chocolate, lowfat, with added vitamin A and vitamin D",100,GM,0,0,0,100
11511550,01-Jan-13,31-Dec-14,1,1305,"Milk, chocolate, lowfat, reduced sugar",100,GM,0,0,0,100
11511600,01-Jan-13,31-Dec-14,1,1104,"Milk, chocolate, lowfat, with added vitamin A and vitamin D",100,GM,0,0,0,100
11511610,01-Jan-13,31-Dec-14,1,1292,"Milk, chocolate, fat free, with added vitamin A and vitamin D",100,GM,0,0,0,100
11511700,01-Jan-13,31-Dec-14,1,1104,"Milk, chocolate, lowfat, with added vitamin A and vitamin D",100,GM,0,0,0,100
11512010,01-Jan-13,31-Dec-14,1,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",8,FO,10205,2154,0,244
11512010,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",56,GM,0,0,3,56
11512020,01-Jan-13,31-Dec-14,1,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",8,FO,10205,2154,0,244
11512020,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",56,GM,0,0,3,56
11512030,01-Jan-13,31-Dec-14,1,16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122,GM,0,0,3,122
11512030,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",56,GM,0,0,3,56
11512030,01-Jan-13,31-Dec-14,3,14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",122,GM,0,0,3,122
11512100,01-Jan-13,31-Dec-14,1,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",8,FO,10205,2154,0,244
11512100,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",56,GM,0,0,0,56
11512100,01-Jan-13,31-Dec-14,3,1053,"Cream, fluid, heavy whipping",2,TB,10287,0,0,14.938
11512110,01-Jan-13,31-Dec-14,1,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",8,FO,10205,2154,0,244
11512110,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",56,GM,0,0,3,56
11512110,01-Jan-13,31-Dec-14,3,1053,"Cream, fluid, heavy whipping",2,TB,10287,0,0,14.938
11512120,01-Jan-13,31-Dec-14,1,16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122,GM,0,0,3,122
11512120,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",56,GM,0,0,3,56
11512120,01-Jan-13,31-Dec-14,3,1053,"Cream, fluid, heavy whipping",2,TB,10287,0,0,14.938
11512120,01-Jan-13,31-Dec-14,4,14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",122,GM,0,0,3,122
11513000,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",8,,30000,0,0,244
11513000,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513100,01-Jan-13,31-Dec-14,1,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",8,,30000,0,0,244
11513100,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513150,01-Jan-13,31-Dec-14,1,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513150,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513200,01-Jan-13,31-Dec-14,1,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513200,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513300,01-Jan-13,31-Dec-14,1,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",8,,30000,0,0,244
11513300,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513310,01-Jan-13,31-Dec-14,1,16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122,GM,0,0,3,122
11513310,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513310,01-Jan-13,31-Dec-14,3,14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",122,GM,0,0,3,122
11513350,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",1,C,10205,0,0,244
11513350,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,3,11
11513355,01-Jan-13,31-Dec-14,1,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",8,,30000,0,0,244
11513355,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,0,11
11513360,01-Jan-13,31-Dec-14,1,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513360,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,0,11
11513365,01-Jan-13,31-Dec-14,1,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513365,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,3,11
11513370,01-Jan-13,31-Dec-14,1,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",8,,30000,0,0,244
11513370,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,3,11
11513375,01-Jan-13,31-Dec-14,1,16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122,GM,0,0,3,122
11513375,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,0,11
11513375,01-Jan-13,31-Dec-14,3,14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",122,GM,0,0,3,122
11513380,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",8,,30000,0,0,244
11513380,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513381,01-Jan-13,31-Dec-14,1,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",8,,30000,0,0,244
11513381,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513382,01-Jan-13,31-Dec-14,1,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513382,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513383,01-Jan-13,31-Dec-14,1,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513383,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513384,01-Jan-13,31-Dec-14,1,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",8,,30000,0,0,244
11513384,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513385,01-Jan-13,31-Dec-14,1,16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122,GM,0,0,3,122
11513385,01-Jan-13,31-Dec-14,2,14557,"Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients",16,GM,0,0,0,16
11513385,01-Jan-13,31-Dec-14,3,14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",122,GM,0,0,3,122
11513390,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",8,,30000,0,0,244
11513390,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,0,11
11513391,01-Jan-13,31-Dec-14,1,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",8,,30000,0,0,244
11513391,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,0,11
11513392,01-Jan-13,31-Dec-14,1,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513392,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,0,11
11513393,01-Jan-13,31-Dec-14,1,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513393,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,0,11
11513394,01-Jan-13,31-Dec-14,1,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",8,,30000,0,0,244
11513394,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,0,11
11513395,01-Jan-13,31-Dec-14,1,16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122,GM,0,0,3,122
11513395,01-Jan-13,31-Dec-14,2,14063,"Beverages, chocolate powder, no sugar added",11,GM,0,0,3,11
11513395,01-Jan-13,31-Dec-14,3,14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",122,GM,0,0,3,122
11513400,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",8,,30000,0,0,244
11513400,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",37.5,GM,0,0,3,37.5
11513500,01-Jan-13,31-Dec-14,1,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",1,C,10205,0,0,244
11513500,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",37.5,GM,0,0,3,37.5
11513550,01-Jan-13,31-Dec-14,1,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",1,,10205,0,0,244
11513550,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",37.5,GM,0,0,3,37.5
11513600,01-Jan-13,31-Dec-14,1,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",1,C,10205,0,0,244
11513600,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",37.5,GM,0,0,3,37.5
11513700,01-Jan-13,31-Dec-14,1,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",1,C,10205,0,0,244
11513700,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",37.5,GM,0,0,3,37.5
11513750,01-Jan-13,31-Dec-14,1,16139,"Soymilk, original and vanilla, with added calcium, vitamins A and D",122,GM,0,0,3,122
11513750,01-Jan-13,31-Dec-14,2,19924,"Syrup, NESTLE, chocolate",37.5,GM,0,0,3,37.5
11513750,01-Jan-13,31-Dec-14,3,14016,"Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink",122,GM,0,0,3,122
11513800,01-Jan-13,31-Dec-14,1,11100000,"Milk, NFS",8,,30000,0,0,244
11513800,01-Jan-13,31-Dec-14,2,19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35,GM,0,0,3,35
11513801,01-Jan-13,31-Dec-14,1,1077,"Milk, whole, 3.25% milkfat, with added vitamin D",8,,30000,0,0,244
11513801,01-Jan-13,31-Dec-14,2,19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35,GM,0,0,3,35
11513802,01-Jan-13,31-Dec-14,1,1079,"Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513802,01-Jan-13,31-Dec-14,2,19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35,GM,0,0,3,35
11513803,01-Jan-13,31-Dec-14,1,1082,"Milk, lowfat, fluid, 1% milkfat, with added vitamin A and vitamin D",8,,30000,0,0,244
11513803,01-Jan-13,31-Dec-14,2,19345,"Syrups, chocolate, HERSHEY'S Genuine Chocolate Flavored Lite Syrup",35,GM,0,0,3,35
11513804,01-Jan-13,31-Dec-14,1,1085,"Milk, nonfat, fluid, with added vitamin A and vitamin D (fat free or skim)",8,,30000,0,0,244
